time,code_station,libelle_station,tas
2009-12-19,5081000,La Garonne à Couthures,-1.5752396403231939
2009-12-19,5152000,La Garonne à St-Aignan,-2.384907200159204
2009-12-19,6077500,RHONE A BREGNIER-CORDON 3,-6.475091652238806
2009-12-19,6104000,RHONE A ST-VALLIER ,-4.817443451973684
2009-12-19,6113500,RHONE A PIERRELATTE ,-2.037857741981982
2009-12-20,5081000,La Garonne à Couthures,2.1311264917490496
2009-12-20,5152000,La Garonne à St-Aignan,-0.310358455238806
2009-12-20,6077500,RHONE A BREGNIER-CORDON 3,-7.213096321791044
2009-12-20,6104000,RHONE A ST-VALLIER ,-4.835825469736842
2009-12-20,6113500,RHONE A PIERRELATTE ,-0.9273501569864866
2009-12-21,5081000,La Garonne à Couthures,5.493304010646388
2009-12-21,5152000,La Garonne à St-Aignan,1.5629449338898012
2009-12-21,6077500,RHONE A BREGNIER-CORDON 3,1.973976339871642
2009-12-21,6104000,RHONE A ST-VALLIER ,2.8875023611842106
2009-12-21,6113500,RHONE A PIERRELATTE ,2.6350753350000002
2009-12-22,5081000,La Garonne à Couthures,7.080382713307984
2009-12-22,5152000,La Garonne à St-Aignan,5.899960947263682
2009-12-22,6077500,RHONE A BREGNIER-CORDON 3,7.064590965074626
2009-12-22,6104000,RHONE A ST-VALLIER ,8.766812558552632
2009-12-22,6113500,RHONE A PIERRELATTE ,10.561378376126127
2009-12-23,5081000,La Garonne à Couthures,5.076404651711027
2009-12-23,5152000,La Garonne à St-Aignan,5.25133079477612
2009-12-23,6077500,RHONE A BREGNIER-CORDON 3,3.8152234450746265
2009-12-23,6104000,RHONE A ST-VALLIER ,5.242838617105263
2009-12-23,6113500,RHONE A PIERRELATTE ,9.316606680630631
2009-12-24,5081000,La Garonne à Couthures,7.927265364638783
2009-12-24,5152000,La Garonne à St-Aignan,8.372190390049752
2009-12-24,6077500,RHONE A BREGNIER-CORDON 3,7.63185259880597
2009-12-24,6104000,RHONE A ST-VALLIER ,10.246906055921052
2009-12-24,6113500,RHONE A PIERRELATTE ,12.585445407657659
2009-12-25,5081000,La Garonne à Couthures,7.903875508745246
2009-12-25,5152000,La Garonne à St-Aignan,7.010867453233831
2009-12-25,6077500,RHONE A BREGNIER-CORDON 3,4.993023948059702
2009-12-25,6104000,RHONE A ST-VALLIER ,7.500372246710526
2009-12-25,6113500,RHONE A PIERRELATTE ,9.216567983333332
2009-12-26,5081000,La Garonne à Couthures,3.879890355893536
2009-12-26,5152000,La Garonne à St-Aignan,3.6993607804504975
2009-12-26,6077500,RHONE A BREGNIER-CORDON 3,-1.2016709950367164
2009-12-26,6104000,RHONE A ST-VALLIER ,1.256536784105263
2009-12-26,6113500,RHONE A PIERRELATTE ,4.767834628378378
2009-12-27,5081000,La Garonne à Couthures,5.593849567680609
2009-12-27,5152000,La Garonne à St-Aignan,5.232731610497512
2009-12-27,6077500,RHONE A BREGNIER-CORDON 3,0.47577086484776115
2009-12-27,6104000,RHONE A ST-VALLIER ,3.1852571546052633
2009-12-27,6113500,RHONE A PIERRELATTE ,6.2707685797297295
2009-12-28,5081000,La Garonne à Couthures,9.41989194258555
2009-12-28,5152000,La Garonne à St-Aignan,7.448737676616916
2009-12-28,6077500,RHONE A BREGNIER-CORDON 3,2.440126974904478
2009-12-28,6104000,RHONE A ST-VALLIER ,3.676472103947368
2009-12-28,6113500,RHONE A PIERRELATTE ,4.745907486036036
2009-12-29,5081000,La Garonne à Couthures,12.136581001901142
2009-12-29,5152000,La Garonne à St-Aignan,9.542416857462687
2009-12-29,6077500,RHONE A BREGNIER-CORDON 3,6.683427579999999
2009-12-29,6104000,RHONE A ST-VALLIER ,8.985288516447369
2009-12-29,6113500,RHONE A PIERRELATTE ,8.961073867117117
2009-12-30,5081000,La Garonne à Couthures,12.728368986692015
2009-12-30,5152000,La Garonne à St-Aignan,10.918606187313433
2009-12-30,6077500,RHONE A BREGNIER-CORDON 3,9.200392088656717
2009-12-30,6104000,RHONE A ST-VALLIER ,11.101939184210528
2009-12-30,6113500,RHONE A PIERRELATTE ,11.307817619369368
2009-12-31,5081000,La Garonne à Couthures,9.844942186311787
2009-12-31,5152000,La Garonne à St-Aignan,9.10304930199005
2009-12-31,6077500,RHONE A BREGNIER-CORDON 3,8.035244897910447
2009-12-31,6104000,RHONE A ST-VALLIER ,9.741477976973684
2009-12-31,6113500,RHONE A PIERRELATTE ,9.846487774774776
2010-01-01,5081000,La Garonne à Couthures,5.160808830798479
2010-01-01,5152000,La Garonne à St-Aignan,6.15676311159204
2010-01-01,6077500,RHONE A BREGNIER-CORDON 3,4.0342759841791045
2010-01-01,6104000,RHONE A ST-VALLIER ,5.995440646052631
2010-01-01,6113500,RHONE A PIERRELATTE ,7.658941196846847
2010-01-02,5081000,La Garonne à Couthures,2.908394120912548
2010-01-02,5152000,La Garonne à St-Aignan,2.3360493211248756
2010-01-02,6077500,RHONE A BREGNIER-CORDON 3,-1.0351675481728357
2010-01-02,6104000,RHONE A ST-VALLIER ,0.9850765012993422
2010-01-02,6113500,RHONE A PIERRELATTE ,2.9339217454954953
2010-01-03,5081000,La Garonne à Couthures,3.0542546806083646
2010-01-03,5152000,La Garonne à St-Aignan,2.998679544057214
2010-01-03,6077500,RHONE A BREGNIER-CORDON 3,-4.00806392358209
2010-01-03,6104000,RHONE A ST-VALLIER ,-1.9809510099342107
2010-01-03,6113500,RHONE A PIERRELATTE ,0.8613835250180181
2010-01-04,5081000,La Garonne à Couthures,3.6544390159695817
2010-01-04,5152000,La Garonne à St-Aignan,5.8387540855721385
2010-01-04,6077500,RHONE A BREGNIER-CORDON 3,-2.4109462456716417
2010-01-04,6104000,RHONE A ST-VALLIER ,-1.029635181513158
2010-01-04,6113500,RHONE A PIERRELATTE ,1.6711281444121622
2010-01-05,5081000,La Garonne à Couthures,-0.0697934675513308
2010-01-05,5152000,La Garonne à St-Aignan,3.493764317910448
2010-01-05,6077500,RHONE A BREGNIER-CORDON 3,-1.8855853191791043
2010-01-05,6104000,RHONE A ST-VALLIER ,-1.857245190394737
2010-01-05,6113500,RHONE A PIERRELATTE ,2.31505109931982
2010-01-06,5081000,La Garonne à Couthures,-0.17403293017148289
2010-01-06,5152000,La Garonne à St-Aignan,1.7868177094963928
2010-01-06,6077500,RHONE A BREGNIER-CORDON 3,-1.3866760271134329
2010-01-06,6104000,RHONE A ST-VALLIER ,0.19957913634407895
2010-01-06,6113500,RHONE A PIERRELATTE ,1.8619414993243244
2010-01-07,5081000,La Garonne à Couthures,0.9034007253437262
2010-01-07,5152000,La Garonne à St-Aignan,-0.07086902986766169
2010-01-07,6077500,RHONE A BREGNIER-CORDON 3,-4.003534929552239
2010-01-07,6104000,RHONE A ST-VALLIER ,-2.8663167434210526
2010-01-07,6113500,RHONE A PIERRELATTE ,-1.286946889831982
2010-01-08,5081000,La Garonne à Couthures,-1.2559678672243346
2010-01-08,5152000,La Garonne à St-Aignan,-1.9120074996855174
2010-01-08,6077500,RHONE A BREGNIER-CORDON 3,-1.839898406773134
2010-01-08,6104000,RHONE A ST-VALLIER ,-1.6337655742763157
2010-01-08,6113500,RHONE A PIERRELATTE ,-0.12644903483635136
2010-01-09,5081000,La Garonne à Couthures,-3.0352257539923952
2010-01-09,5152000,La Garonne à St-Aignan,-4.133571348258706
2010-01-09,6077500,RHONE A BREGNIER-CORDON 3,-4.176695229850746
2010-01-09,6104000,RHONE A ST-VALLIER ,-4.016588719078947
2010-01-09,6113500,RHONE A PIERRELATTE ,-1.7652362470563063
2010-01-10,5081000,La Garonne à Couthures,-2.1290262299619775
2010-01-10,5152000,La Garonne à St-Aignan,-2.825184310920398
2010-01-10,6077500,RHONE A BREGNIER-CORDON 3,-4.342258642985075
2010-01-10,6104000,RHONE A ST-VALLIER ,-2.9401783223684212
2010-01-10,6113500,RHONE A PIERRELATTE ,-0.8162785426441441
2010-01-11,5081000,La Garonne à Couthures,-2.156598455361217
2010-01-11,5152000,La Garonne à St-Aignan,-2.1865126575771145
2010-01-11,6077500,RHONE A BREGNIER-CORDON 3,-5.924432646567164
2010-01-11,6104000,RHONE A ST-VALLIER ,-5.462078305263158
2010-01-11,6113500,RHONE A PIERRELATTE ,-2.113473289072072
2010-01-12,5081000,La Garonne à Couthures,1.146631161073422
2010-01-12,5152000,La Garonne à St-Aignan,-1.14988389535199
2010-01-12,6077500,RHONE A BREGNIER-CORDON 3,-2.848604026716418
2010-01-12,6104000,RHONE A ST-VALLIER ,-1.5056776751973684
2010-01-12,6113500,RHONE A PIERRELATTE ,-0.914734436259009
2010-01-13,5081000,La Garonne à Couthures,6.800100114068441
2010-01-13,5152000,La Garonne à St-Aignan,6.081296320303482
2010-01-13,6077500,RHONE A BREGNIER-CORDON 3,0.08037938345671643
2010-01-13,6104000,RHONE A ST-VALLIER ,2.9643169138157894
2010-01-13,6113500,RHONE A PIERRELATTE ,4.256955818468469
2010-01-14,5081000,La Garonne à Couthures,6.784255215589353
2010-01-14,5152000,La Garonne à St-Aignan,6.704598035024876
2010-01-14,6077500,RHONE A BREGNIER-CORDON 3,0.2285291064635821
2010-01-14,6104000,RHONE A ST-VALLIER ,2.172795146710526
2010-01-14,6113500,RHONE A PIERRELATTE ,3.2626505058558557
2010-01-15,5081000,La Garonne à Couthures,5.7741046015209125
2010-01-15,5152000,La Garonne à St-Aignan,6.416021693134328
2010-01-15,6077500,RHONE A BREGNIER-CORDON 3,1.7535308413432835
2010-01-15,6104000,RHONE A ST-VALLIER ,3.122379507236842
2010-01-15,6113500,RHONE A PIERRELATTE ,6.125505611711712
2010-01-16,5081000,La Garonne à Couthures,6.2801467254752845
2010-01-16,5152000,La Garonne à St-Aignan,4.882082117412935
2010-01-16,6077500,RHONE A BREGNIER-CORDON 3,2.772797636635821
2010-01-16,6104000,RHONE A ST-VALLIER ,3.9531219914473685
2010-01-16,6113500,RHONE A PIERRELATTE ,3.4715312256756756
2010-01-17,5081000,La Garonne à Couthures,8.305584010646388
2010-01-17,5152000,La Garonne à St-Aignan,8.33377789800995
2010-01-17,6077500,RHONE A BREGNIER-CORDON 3,4.962630274925373
2010-01-17,6104000,RHONE A ST-VALLIER ,7.273841865131579
2010-01-17,6113500,RHONE A PIERRELATTE ,7.998673462612613
2010-01-18,5081000,La Garonne à Couthures,5.215895626235741
2010-01-18,5152000,La Garonne à St-Aignan,4.762434242039801
2010-01-18,6077500,RHONE A BREGNIER-CORDON 3,2.8137373735044777
2010-01-18,6104000,RHONE A ST-VALLIER ,5.136444878289474
2010-01-18,6113500,RHONE A PIERRELATTE ,8.196724037837837
2010-01-19,5081000,La Garonne à Couthures,5.199879921673004
2010-01-19,5152000,La Garonne à St-Aignan,4.373732536318408
2010-01-19,6077500,RHONE A BREGNIER-CORDON 3,-0.08375408051791045
2010-01-19,6104000,RHONE A ST-VALLIER ,1.617844433618421
2010-01-19,6113500,RHONE A PIERRELATTE ,4.248766786486486
2010-01-20,5081000,La Garonne à Couthures,9.674536507604563
2010-01-20,5152000,La Garonne à St-Aignan,8.311479254975124
2010-01-20,6077500,RHONE A BREGNIER-CORDON 3,-0.7315364096104477
2010-01-20,6104000,RHONE A ST-VALLIER ,0.3376665617953947
2010-01-20,6113500,RHONE A PIERRELATTE ,2.9420535781081085
2010-01-21,5081000,La Garonne à Couthures,5.753460321292776
2010-01-21,5152000,La Garonne à St-Aignan,7.29343661119403
2010-01-21,6077500,RHONE A BREGNIER-CORDON 3,1.5038735515337314
2010-01-21,6104000,RHONE A ST-VALLIER ,4.226515911842106
2010-01-21,6113500,RHONE A PIERRELATTE ,5.872696063513513
2010-01-22,5081000,La Garonne à Couthures,6.262470663878327
2010-01-22,5152000,La Garonne à St-Aignan,5.569396370820896
2010-01-22,6077500,RHONE A BREGNIER-CORDON 3,-0.18026460083880597
2010-01-22,6104000,RHONE A ST-VALLIER ,1.2271710433467107
2010-01-22,6113500,RHONE A PIERRELATTE ,5.867709877927928
2010-01-23,5081000,La Garonne à Couthures,5.557543392395437
2010-01-23,5152000,La Garonne à St-Aignan,4.553558358706468
2010-01-23,6077500,RHONE A BREGNIER-CORDON 3,1.037015814680597
2010-01-23,6104000,RHONE A ST-VALLIER ,1.8708799273684211
2010-01-23,6113500,RHONE A PIERRELATTE ,3.2694730990990992
2010-01-24,5081000,La Garonne à Couthures,6.984653604942966
2010-01-24,5152000,La Garonne à St-Aignan,6.58111002562189
2010-01-24,6077500,RHONE A BREGNIER-CORDON 3,0.9714895688402985
2010-01-24,6104000,RHONE A ST-VALLIER ,3.189088326973684
2010-01-24,6113500,RHONE A PIERRELATTE ,3.67866158018018
2010-01-25,5081000,La Garonne à Couthures,4.1333166756654
2010-01-25,5152000,La Garonne à St-Aignan,4.387345347726368
2010-01-25,6077500,RHONE A BREGNIER-CORDON 3,2.0742744089044773
2010-01-25,6104000,RHONE A ST-VALLIER ,3.861630292105263
2010-01-25,6113500,RHONE A PIERRELATTE ,6.266542311261261
2010-01-26,5081000,La Garonne à Couthures,2.291825211406844
2010-01-26,5152000,La Garonne à St-Aignan,1.828074215335821
2010-01-26,6077500,RHONE A BREGNIER-CORDON 3,0.5662835409829851
2010-01-26,6104000,RHONE A ST-VALLIER ,1.3760944158421053
2010-01-26,6113500,RHONE A PIERRELATTE ,3.9610120085585585
2010-01-27,5081000,La Garonne à Couthures,0.7086529744551331
2010-01-27,5152000,La Garonne à St-Aignan,0.5812535826169154
2010-01-27,6077500,RHONE A BREGNIER-CORDON 3,-3.3713064623880595
2010-01-27,6104000,RHONE A ST-VALLIER ,-2.0024861765789472
2010-01-27,6113500,RHONE A PIERRELATTE ,0.9767241593253244
2010-01-28,5081000,La Garonne à Couthures,2.316600033079848
2010-01-28,5152000,La Garonne à St-Aignan,1.124549369698383
2010-01-28,6077500,RHONE A BREGNIER-CORDON 3,-1.9331932851123583
2010-01-28,6104000,RHONE A ST-VALLIER ,-1.1326872142302633
2010-01-28,6113500,RHONE A PIERRELATTE ,1.9354829524594594
2010-01-29,5081000,La Garonne à Couthures,7.2425523239543725
2010-01-29,5152000,La Garonne à St-Aignan,5.622037444825871
2010-01-29,6077500,RHONE A BREGNIER-CORDON 3,-0.4153053424746268
2010-01-29,6104000,RHONE A ST-VALLIER ,2.419023812631579
2010-01-29,6113500,RHONE A PIERRELATTE ,5.018175429729729
2010-01-30,5081000,La Garonne à Couthures,5.05596391634981
2010-01-30,5152000,La Garonne à St-Aignan,4.350703753208955
2010-01-30,6077500,RHONE A BREGNIER-CORDON 3,-0.03647124099940298
2010-01-30,6104000,RHONE A ST-VALLIER ,2.084936644210526
2010-01-30,6113500,RHONE A PIERRELATTE ,3.2292263288288288
2010-01-31,5081000,La Garonne à Couthures,0.346095561565019
2010-01-31,5152000,La Garonne à St-Aignan,0.8621984074278607
2010-01-31,6077500,RHONE A BREGNIER-CORDON 3,-3.6168752160895523
2010-01-31,6104000,RHONE A ST-VALLIER ,-0.5576529256032895
2010-01-31,6113500,RHONE A PIERRELATTE ,1.753319127207207
2010-02-01,5081000,La Garonne à Couthures,1.997757716730038
2010-02-01,5152000,La Garonne à St-Aignan,0.4146444613656717
2010-02-01,6077500,RHONE A BREGNIER-CORDON 3,-5.1865487573134335
2010-02-01,6104000,RHONE A ST-VALLIER ,-1.2834372277565789
2010-02-01,6113500,RHONE A PIERRELATTE ,1.7296134295135135
2010-02-02,5081000,La Garonne à Couthures,4.51085926121673
2010-02-02,5152000,La Garonne à St-Aignan,2.396647136393035
2010-02-02,6077500,RHONE A BREGNIER-CORDON 3,-0.9716666592955224
2010-02-02,6104000,RHONE A ST-VALLIER ,1.6022967289078947
2010-02-02,6113500,RHONE A PIERRELATTE ,2.940510652252252
2010-02-03,5081000,La Garonne à Couthures,5.144271093536122
2010-02-03,5152000,La Garonne à St-Aignan,3.957129941840796
2010-02-03,6077500,RHONE A BREGNIER-CORDON 3,4.08717260641791
2010-02-03,6104000,RHONE A ST-VALLIER ,3.8842098848684214
2010-02-03,6113500,RHONE A PIERRELATTE ,3.597286464864865
2010-02-04,5081000,La Garonne à Couthures,5.1067721885931565
2010-02-04,5152000,La Garonne à St-Aignan,4.983576681393035
2010-02-04,6077500,RHONE A BREGNIER-CORDON 3,2.3332032171134327
2010-02-04,6104000,RHONE A ST-VALLIER ,4.664925024342105
2010-02-04,6113500,RHONE A PIERRELATTE ,4.767938833333333
2010-02-05,5081000,La Garonne à Couthures,8.778967683650189
2010-02-05,5152000,La Garonne à St-Aignan,7.780162230049751
2010-02-05,6077500,RHONE A BREGNIER-CORDON 3,2.599113714925373
2010-02-05,6104000,RHONE A ST-VALLIER ,5.868503979605263
2010-02-05,6113500,RHONE A PIERRELATTE ,8.44228138063063
2010-02-06,5081000,La Garonne à Couthures,8.940614321292776
2010-02-06,5152000,La Garonne à St-Aignan,6.676335572114428
2010-02-06,6077500,RHONE A BREGNIER-CORDON 3,2.06180000798806
2010-02-06,6104000,RHONE A ST-VALLIER ,5.30272855
2010-02-06,6113500,RHONE A PIERRELATTE ,6.956712325675675
2010-02-07,5081000,La Garonne à Couthures,8.044849114068441
2010-02-07,5152000,La Garonne à St-Aignan,7.735720368808457
2010-02-07,6077500,RHONE A BREGNIER-CORDON 3,2.08679381220597
2010-02-07,6104000,RHONE A ST-VALLIER ,3.8954060157894737
2010-02-07,6113500,RHONE A PIERRELATTE ,6.181948000900901
2010-02-08,5081000,La Garonne à Couthures,4.488711391254753
2010-02-08,5152000,La Garonne à St-Aignan,3.473440138557214
2010-02-08,6077500,RHONE A BREGNIER-CORDON 3,1.9820349850955226
2010-02-08,6104000,RHONE A ST-VALLIER ,4.73467235131579
2010-02-08,6113500,RHONE A PIERRELATTE ,6.216554657657658
2010-02-09,5081000,La Garonne à Couthures,2.754394184030418
2010-02-09,5152000,La Garonne à St-Aignan,2.779928864300995
2010-02-09,6077500,RHONE A BREGNIER-CORDON 3,-0.1729521349391045
2010-02-09,6104000,RHONE A ST-VALLIER ,1.170952451963158
2010-02-09,6113500,RHONE A PIERRELATTE ,5.626542098648649
2010-02-10,5081000,La Garonne à Couthures,1.1338150537642584
2010-02-10,5152000,La Garonne à St-Aignan,0.568630919181592
2010-02-10,6077500,RHONE A BREGNIER-CORDON 3,-3.245465630746269
2010-02-10,6104000,RHONE A ST-VALLIER ,-2.445705013881579
2010-02-10,6113500,RHONE A PIERRELATTE ,0.5026410070716216
2010-02-11,5081000,La Garonne à Couthures,-1.0985996253444867
2010-02-11,5152000,La Garonne à St-Aignan,-3.187599753482587
2010-02-11,6077500,RHONE A BREGNIER-CORDON 3,-6.946537210447761
2010-02-11,6104000,RHONE A ST-VALLIER ,-5.065598339473684
2010-02-11,6113500,RHONE A PIERRELATTE ,-2.777839867117117
2010-02-12,5081000,La Garonne à Couthures,-0.7311649662669202
2010-02-12,5152000,La Garonne à St-Aignan,-2.9048312328358206
2010-02-12,6077500,RHONE A BREGNIER-CORDON 3,-4.257710475522388
2010-02-12,6104000,RHONE A ST-VALLIER ,-2.917001020394737
2010-02-12,6113500,RHONE A PIERRELATTE ,-0.15779072438288286
2010-02-13,5081000,La Garonne à Couthures,-0.5718360573011407
2010-02-13,5152000,La Garonne à St-Aignan,-2.4190701140298505
2010-02-13,6077500,RHONE A BREGNIER-CORDON 3,-4.8997635152238805
2010-02-13,6104000,RHONE A ST-VALLIER ,-2.4612362504605265
2010-02-13,6113500,RHONE A PIERRELATTE ,-0.3786842419594595
2010-02-14,5081000,La Garonne à Couthures,-0.5329659459299619
2010-02-14,5152000,La Garonne à St-Aignan,-1.3556539058915424
2010-02-14,6077500,RHONE A BREGNIER-CORDON 3,-2.9249111829850745
2010-02-14,6104000,RHONE A ST-VALLIER ,-1.4225771045131579
2010-02-14,6113500,RHONE A PIERRELATTE ,1.4963646952905407
2010-02-15,5081000,La Garonne à Couthures,0.3633784876526236
2010-02-15,5152000,La Garonne à St-Aignan,-0.8385061376659204
2010-02-15,6077500,RHONE A BREGNIER-CORDON 3,-1.5499652903385075
2010-02-15,6104000,RHONE A ST-VALLIER ,-0.3904535393421053
2010-02-15,6113500,RHONE A PIERRELATTE ,1.692053581346847
2010-02-16,5081000,La Garonne à Couthures,1.763519054296578
2010-02-16,5152000,La Garonne à St-Aignan,3.242518340410448
2010-02-16,6077500,RHONE A BREGNIER-CORDON 3,-2.8103222258909852
2010-02-16,6104000,RHONE A ST-VALLIER ,-0.24360395785789477
2010-02-16,6113500,RHONE A PIERRELATTE ,4.103920605855856
2010-02-17,5081000,La Garonne à Couthures,7.302035027376426
2010-02-17,5152000,La Garonne à St-Aignan,6.309510872661692
2010-02-17,6077500,RHONE A BREGNIER-CORDON 3,3.287963226746269
2010-02-17,6104000,RHONE A ST-VALLIER ,5.14704575
2010-02-17,6113500,RHONE A PIERRELATTE ,7.906193495945946
2010-02-18,5081000,La Garonne à Couthures,8.70216491444867
2010-02-18,5152000,La Garonne à St-Aignan,8.032460375870647
2010-02-18,6077500,RHONE A BREGNIER-CORDON 3,7.316459011044777
2010-02-18,6104000,RHONE A ST-VALLIER ,9.680394460526315
2010-02-18,6113500,RHONE A PIERRELATTE ,10.075780387387388
2010-02-19,5081000,La Garonne à Couthures,6.856149770342205
2010-02-19,5152000,La Garonne à St-Aignan,5.621601155532338
2010-02-19,6077500,RHONE A BREGNIER-CORDON 3,3.37189113119403
2010-02-19,6104000,RHONE A ST-VALLIER ,5.552594444078947
2010-02-19,6113500,RHONE A PIERRELATTE ,7.41057263963964
2010-02-20,5081000,La Garonne à Couthures,5.423436155893536
2010-02-20,5152000,La Garonne à St-Aignan,4.523029765383085
2010-02-20,6077500,RHONE A BREGNIER-CORDON 3,2.2065078954465673
2010-02-20,6104000,RHONE A ST-VALLIER ,4.150831721710526
2010-02-20,6113500,RHONE A PIERRELATTE ,6.202042602252252
2010-02-21,5081000,La Garonne à Couthures,6.169160330418252
2010-02-21,5152000,La Garonne à St-Aignan,4.980339546094528
2010-02-21,6077500,RHONE A BREGNIER-CORDON 3,4.3702276918208955
2010-02-21,6104000,RHONE A ST-VALLIER ,5.0803162289473685
2010-02-21,6113500,RHONE A PIERRELATTE ,4.976635771171171
2010-02-22,5081000,La Garonne à Couthures,9.414272068441065
2010-02-22,5152000,La Garonne à St-Aignan,7.879515295273632
2010-02-22,6077500,RHONE A BREGNIER-CORDON 3,8.722037328059702
2010-02-22,6104000,RHONE A ST-VALLIER ,9.171511151315789
2010-02-22,6113500,RHONE A PIERRELATTE ,9.279370147297296
2010-02-23,5081000,La Garonne à Couthures,12.09978922623574
2010-02-23,5152000,La Garonne à St-Aignan,10.052412934577115
2010-02-23,6077500,RHONE A BREGNIER-CORDON 3,8.066199729850746
2010-02-23,6104000,RHONE A ST-VALLIER ,8.98062410263158
2010-02-23,6113500,RHONE A PIERRELATTE ,11.487247344594595
2010-02-24,5081000,La Garonne à Couthures,11.725602868821293
2010-02-24,5152000,La Garonne à St-Aignan,10.304161795024877
2010-02-24,6077500,RHONE A BREGNIER-CORDON 3,7.85627961761194
2010-02-24,6104000,RHONE A ST-VALLIER ,8.918211667105263
2010-02-24,6113500,RHONE A PIERRELATTE ,10.427795729729729
2010-02-25,5081000,La Garonne à Couthures,12.731675728136882
2010-02-25,5152000,La Garonne à St-Aignan,9.789105031592038
2010-02-25,6077500,RHONE A BREGNIER-CORDON 3,7.411867150447761
2010-02-25,6104000,RHONE A ST-VALLIER ,8.81143895131579
2010-02-25,6113500,RHONE A PIERRELATTE ,10.152566031531531
2010-02-26,5081000,La Garonne à Couthures,10.67082208174905
2010-02-26,5152000,La Garonne à St-Aignan,9.091838775621891
2010-02-26,6077500,RHONE A BREGNIER-CORDON 3,7.451770104179104
2010-02-26,6104000,RHONE A ST-VALLIER ,9.980938157894736
2010-02-26,6113500,RHONE A PIERRELATTE ,10.645714310810812
2010-02-27,5081000,La Garonne à Couthures,10.883175927756655
2010-02-27,5152000,La Garonne à St-Aignan,9.107725295273632
2010-02-27,6077500,RHONE A BREGNIER-CORDON 3,5.732259449253731
2010-02-27,6104000,RHONE A ST-VALLIER ,6.1818389907894735
2010-02-27,6113500,RHONE A PIERRELATTE ,6.53300835
2010-02-28,5081000,La Garonne à Couthures,11.502189965779468
2010-02-28,5152000,La Garonne à St-Aignan,11.430850739800997
2010-02-28,6077500,RHONE A BREGNIER-CORDON 3,9.88610248358209
2010-02-28,6104000,RHONE A ST-VALLIER ,11.915556430921052
2010-02-28,6113500,RHONE A PIERRELATTE ,13.046372718468469
2010-03-01,5081000,La Garonne à Couthures,8.958658307984791
2010-03-01,5152000,La Garonne à St-Aignan,8.37289086517413
2010-03-01,6077500,RHONE A BREGNIER-CORDON 3,5.56354479880597
2010-03-01,6104000,RHONE A ST-VALLIER ,6.8786287875
2010-03-01,6113500,RHONE A PIERRELATTE ,7.9131809328828835
2010-03-02,5081000,La Garonne à Couthures,9.534966320912547
2010-03-02,5152000,La Garonne à St-Aignan,8.136238142288557
2010-03-02,6077500,RHONE A BREGNIER-CORDON 3,7.730223241194031
2010-03-02,6104000,RHONE A ST-VALLIER ,8.133613791447369
2010-03-02,6113500,RHONE A PIERRELATTE ,9.1433855990991
2010-03-03,5081000,La Garonne à Couthures,9.080424264638784
2010-03-03,5152000,La Garonne à St-Aignan,8.767279345522388
2010-03-03,6077500,RHONE A BREGNIER-CORDON 3,3.4095745894997016
2010-03-03,6104000,RHONE A ST-VALLIER ,4.8438604125
2010-03-03,6113500,RHONE A PIERRELATTE ,6.405776578378378
2010-03-04,5081000,La Garonne à Couthures,9.934304028517111
2010-03-04,5152000,La Garonne à St-Aignan,8.629038555570895
2010-03-04,6077500,RHONE A BREGNIER-CORDON 3,2.7104548646814925
2010-03-04,6104000,RHONE A ST-VALLIER ,4.343088242763158
2010-03-04,6113500,RHONE A PIERRELATTE ,8.571298728828829
2010-03-05,5081000,La Garonne à Couthures,6.6243218836501905
2010-03-05,5152000,La Garonne à St-Aignan,6.243414270527364
2010-03-05,6077500,RHONE A BREGNIER-CORDON 3,0.8443670909373134
2010-03-05,6104000,RHONE A ST-VALLIER ,2.4922435170394737
2010-03-05,6113500,RHONE A PIERRELATTE ,5.214173873423424
2010-03-06,5081000,La Garonne à Couthures,5.312757600380228
2010-03-06,5152000,La Garonne à St-Aignan,4.169504957537313
2010-03-06,6077500,RHONE A BREGNIER-CORDON 3,-1.440614799735821
2010-03-06,6104000,RHONE A ST-VALLIER ,2.1227533446710525
2010-03-06,6113500,RHONE A PIERRELATTE ,5.186774862612612
2010-03-07,5081000,La Garonne à Couthures,2.8224332946768063
2010-03-07,5152000,La Garonne à St-Aignan,2.0757459958781093
2010-03-07,6077500,RHONE A BREGNIER-CORDON 3,-2.8454738361791043
2010-03-07,6104000,RHONE A ST-VALLIER ,-2.0630709967105263
2010-03-07,6113500,RHONE A PIERRELATTE ,-0.08145554261171171
2010-03-08,5081000,La Garonne à Couthures,0.7469858375741445
2010-03-08,5152000,La Garonne à St-Aignan,-2.2064901344776118
2010-03-08,6077500,RHONE A BREGNIER-CORDON 3,-0.5069915326426866
2010-03-08,6104000,RHONE A ST-VALLIER ,-0.09711817615592105
2010-03-08,6113500,RHONE A PIERRELATTE ,1.113277950734234
2010-03-09,5081000,La Garonne à Couthures,1.9187018698859315
2010-03-09,5152000,La Garonne à St-Aignan,-1.460152240393035
2010-03-09,6077500,RHONE A BREGNIER-CORDON 3,-3.2747861030149252
2010-03-09,6104000,RHONE A ST-VALLIER ,-1.9922362882236841
2010-03-09,6113500,RHONE A PIERRELATTE ,-0.17572736070135136
2010-03-10,5081000,La Garonne à Couthures,0.9974387293509507
2010-03-10,5152000,La Garonne à St-Aignan,-1.0067853807119405
2010-03-10,6077500,RHONE A BREGNIER-CORDON 3,-1.623044688686567
2010-03-10,6104000,RHONE A ST-VALLIER ,-1.2942910449342104
